"ACCENUMB"	"bio_15"	"bio_4"	"bio_3"	"bio_5"	"bio_6"	"bio_12"	"bio_16"	"bio_18"	"bio_19"	"bio_17"	"bio_13"	"bio_14"	"bio_2"	"bio_7"	"bio_1"	"bio_8"	"bio_10"	"bio_11"	"bio_9"
"1895774482"	108	1648.68005371094	67	331.559997558594	117.800003051758	1256.76000976562	845	484.359985351562	56.8800010681152	19.6000003814697	294.720001220703	3.35999989509583	144.440002441406	213.759994506836	228.520004272461	238.600006103516	246.880004882812	204.559997558594	217.759994506836
"1895774491"	99.5599975585938	1591.76000976562	69.879997253418	313.920013427734	86.2799987792969	929.760009765625	551.840026855469	276.640014648438	20.1599998474121	17.7199993133545	191.720001220703	3.83999991416931	160.160003662109	227.639999389648	203.479995727539	210	223.800003051758	181.520004272461	182.600006103516
"1895797113"	89.8000030517578	3328.39990234375	47.7599983215332	318.040008544922	141.679992675781	1054.43994140625	563.400024414062	428.119995117188	82.4000015258789	50.0800018310547	287.600006103516	11.960000038147	84.7200012207031	176.360000610352	239.600006103516	266.920013427734	275.200012207031	192.360000610352	219.440002441406
"1895930457"	97.120002746582	5417.31982421875	51	347.239990234375	37.7999992370605	561.640014648438	343.760009765625	309.320007324219	108.959999084473	34.0800018310547	160.600006103516	5.51999998092651	158.800003051758	309.440002441406	190.279998779297	252	257.200012207031	120.599998474121	178.880004882812
"1895967561"	79.6399993896484	2612.15991210938	59.1599998474121	279.279998779297	71.120002746582	2305.1201171875	1237.68005371094	859.47998046875	164.039993286133	160.440002441406	426.160003662109	45.0400009155273	124.160003662109	208.160003662109	178.679992675781	198.039993286133	206.440002441406	142.360000610352	151.759994506836
"1895967621"	62.4799995422363	2676.76000976562	55.6800003051758	287	99.2799987792969	3323	1563.35998535156	1020.55999755859	369.440002441406	323.119995117188	610.880004882812	99.4000015258789	105.480003356934	187.720001220703	196.080001831055	216.199996948242	223.720001220703	158.119995117188	176.880004882812
"1895967676"	58.3600006103516	2813.63989257812	56.5200004577637	307.399993896484	114	3066.47998046875	1446.64001464844	1008.88000488281	369.480010986328	336.600006103516	529.159973144531	104.120002746582	110.400001525879	193.399993896484	213.880004882812	237.279998779297	242.759994506836	173.600006103516	183.360000610352
"1896094127"	101.040000915527	2332.1201171875	62.1199989318848	356.880004882812	134.960006713867	460.320007324219	273.200012207031	141.279998779297	9.27999973297119	9.27999973297119	100.400001525879	2.48000001907349	138.960006713867	221.919998168945	247.960006713867	262.600006103516	276.600006103516	215.479995727539	217.440002441406
"1897335979"	82.9199981689453	2798.84008789062	61.7200012207031	308.160003662109	77.9199981689453	1505.88000488281	785.679992675781	520.960021972656	104.720001220703	91.1600036621094	365.440002441406	27.7600002288818	143.119995117188	230.240005493164	196.600006103516	217.440002441406	225.919998168945	156.960006713867	169.479995727539
"1897336017"	108.041664123535	1673.25	72.0833358764648	338.125	161.625	742.5	506.5	372.75	28.125	12.5	201.29167175293	1	128.25	176.5	264.125	280.708343505859	282.583343505859	240.875	248.66667175293
"1897336021"	82.4000015258789	2757.56005859375	61.6800003051758	302.959991455078	75.6800003051758	1575.71997070312	820.960021972656	515.840026855469	112.76000213623	98.9599990844727	380.679992675781	30.1599998474121	141.320007324219	227.279998779297	192.279998779297	212.440002441406	221.199996948242	153.279998779297	165.520004272461
"1897336035"	52.5999984741211	2879.84008789062	56.439998626709	310.519989013672	118	2689.1201171875	1195.9599609375	837.599975585938	359.920013427734	329.359985351562	451.600006103516	103.440002441406	109.800003051758	192.520004272461	217.199996948242	241.479995727539	246.479995727539	175.839996337891	192.160003662109
"1897336040"	95.7200012207031	1030.68005371094	74.4000015258789	304.839996337891	126.959999084473	1569.56005859375	869.52001953125	505.480010986328	41.5999984741211	25.9200000762939	317.359985351562	5.32000017166138	133.399993896484	177.880004882812	220.759994506836	228.320007324219	232.080001831055	206.679992675781	208.240005493164
"1897533609"	73.8399963378906	1533.07995605469	68.2399978637695	340.480010986328	170.240005493164	2175.1201171875	1046.0400390625	514.359985351562	186.399993896484	119	385.399993896484	34.6800003051758	117.120002746582	170.240005493164	254.880004882812	263.119995117188	271.640014648438	232.119995117188	254.320007324219
"1897558624"	105.319999694824	1779.19995117188	66.9599990844727	355.880004882812	128.119995117188	1109.76000976562	687.159973144531	134.880004882812	28.8400001525879	17.3600006103516	242.639999389648	3.24000000953674	153.800003051758	227.759994506836	237.559997558594	241.759994506836	261.519989013672	214.720001220703	225.960006713867
"1897572755"	100.839996337891	946.640014648438	78.5999984741211	335.920013427734	162	1135.28002929688	655.239990234375	437	17.0400009155273	12.8000001907349	240.759994506836	1.63999998569489	137.679992675781	173.919998168945	254.320007324219	263	263.480010986328	241.600006103516	245.080001831055
"1897572763"	95.4800033569336	1733.47998046875	61.6800003051758	332	174.320007324219	1081.19995117188	626.880004882812	268.239990234375	48.560001373291	34.2400016784668	247.240005493164	10.2399997711182	98	157.679992675781	250.440002441406	259.279998779297	270.920013427734	226.639999389648	250.320007324219
"1897572777"	101.319999694824	970.52001953125	77.9199981689453	333.559997558594	159.919998168945	1089.76000976562	632.640014648438	395.399993896484	14.039999961853	10.8000001907349	229.119995117188	1.08000004291534	136.080001831055	173.639999389648	252.279998779297	261.119995117188	261.920013427734	238.960006713867	242.759994506836
"1897572796"	106.440002441406	910.039978027344	79.5599975585938	342.119995117188	175.520004272461	621.400024414062	375.040008544922	278.320007324219	8.35999965667725	8.31999969482422	156.520004272461	1.12000000476837	133.360000610352	166.600006103516	263.920013427734	272.559997558594	272.880004882812	251.559997558594	253.240005493164
"1897572802"	75.6399993896484	1692.47998046875	65.8399963378906	280.920013427734	94.120002746582	2051.80004882812	1035.23999023438	478.399993896484	227.639999389648	122.639999389648	372.399993896484	36.0400009155273	123.839996337891	186.800003051758	188.520004272461	195.600006103516	209.119995117188	165	175.320007324219
"1897572803"	104.120002746582	851.679992675781	80.5199966430664	340.679992675781	174.479995727539	801.159973144531	472.279998779297	429.679992675781	11.7200002670288	10.5600004196167	187.240005493164	1.87999999523163	134.520004272461	166.199996948242	262.920013427734	271.160003662109	271.279998779297	251.600006103516	253.679992675781
"1897572809"	108.76000213623	846.799987792969	80.6800003051758	346.600006103516	183.199996948242	535.47998046875	328.040008544922	309.799987792969	8.52000045776367	8.35999965667725	145.679992675781	1.24000000953674	132.600006103516	163.399993896484	270.399993896484	278.640014648438	278.679992675781	258.920013427734	259.600006103516
"1897572813"	108.76000213623	846.799987792969	80.6800003051758	346.600006103516	183.199996948242	535.47998046875	328.040008544922	309.799987792969	8.52000045776367	8.35999965667725	145.679992675781	1.24000000953674	132.600006103516	163.399993896484	270.399993896484	278.640014648438	278.679992675781	258.920013427734	259.600006103516
"1897572818"	104.120002746582	851.679992675781	80.5199966430664	340.679992675781	174.479995727539	801.159973144531	472.279998779297	429.679992675781	11.7200002670288	10.5600004196167	187.240005493164	1.87999999523163	134.520004272461	166.199996948242	262.920013427734	271.160003662109	271.279998779297	251.600006103516	253.679992675781
"1897572830"	109.933334350586	806.733337402344	81	349.333343505859	188.199996948242	496.133331298828	308.200012207031	283.333343505859	7.80000019073486	7.80000019073486	138.199996948242	1	131.600006103516	161.133331298828	274.333343505859	282.133331298828	282.399993896484	263.333343505859	263.333343505859
"1897572834"	95.7200012207031	1030.68005371094	74.4000015258789	304.839996337891	126.959999084473	1569.56005859375	869.52001953125	505.480010986328	41.5999984741211	25.9200000762939	317.359985351562	5.32000017166138	133.399993896484	177.880004882812	220.759994506836	228.320007324219	232.080001831055	206.679992675781	208.240005493164
"19774"	97.1600036621094	1377.68005371094	72.5999984741211	324.200012207031	106.319999694824	1175.56005859375	661.320007324219	381	28.8799991607666	14.3599996566772	242.960006713867	4.23999977111816	159.399993896484	217.880004882812	220.800003051758	229.160003662109	236.039993286133	200.960006713867	202.119995117188
"1979"	95.7200012207031	1030.68005371094	74.4000015258789	304.839996337891	126.959999084473	1569.56005859375	869.52001953125	505.480010986328	41.5999984741211	25.9200000762939	317.359985351562	5.32000017166138	133.399993896484	177.880004882812	220.759994506836	228.320007324219	232.080001831055	206.679992675781	208.240005493164
"1988706214"	51.2000007629395	1924.71997070312	66.0400009155273	328.880004882812	169.119995117188	1123.47998046875	448.079986572266	400.440002441406	161.559997558594	120.680000305176	176.360000610352	32.7200012207031	106.400001525879	159.759994506836	252.960006713867	267.920013427734	273.119995117188	225.279998779297	242.399993896484
"1989136270"	52.0800018310547	1914.0400390625	66	328.839996337891	169	1140.59997558594	459.200012207031	409.239990234375	159.160003662109	122.040000915527	180.639999389648	33	106.440002441406	159.839996337891	253	267.799987792969	273.320007324219	225.600006103516	242.320007324219
"2_new"	103.559997558594	1529.76000976562	66.5999984741211	321.239990234375	116	1064.16003417969	646.880004882812	100.919998168945	28.8799991607666	19.0799999237061	235.160003662109	3.16000008583069	137.679992675781	205.240005493164	213.039993286133	215.320007324219	234.440002441406	194.360000610352	197.559997558594
"2005-1618"	119.3125	3200.4375	55.1875	327	145.9375	779.4375	586.0625	563.0625	41.625	11.5	206.125	1.1875	100.6875	181.0625	248.125	284.875	284.875	207.25	234.1875
"20338"	106.76000213623	966.200012207031	72.7200012207031	317.200012207031	133.919998168945	1146.40002441406	741.320007324219	232.039993286133	35.560001373291	9.15999984741211	256.079986572266	2.20000004768372	134.279998779297	183.279998779297	222.679992675781	223.800003051758	235.440002441406	209.520004272461	222.360000610352
"2136"	66.2399978637695	2066.0400390625	56.439998626709	314.679992675781	156.880004882812	2850.43994140625	1314.47998046875	485.119995117188	387.320007324219	193.479995727539	504	56.2799987792969	89.7200012207031	157.800003051758	232.600006103516	245.839996337891	255.199996948242	203.520004272461	245.080001831055
"2156"	95.7200012207031	1030.68005371094	74.4000015258789	304.839996337891	126.959999084473	1569.56005859375	869.52001953125	505.480010986328	41.5999984741211	25.9200000762939	317.359985351562	5.32000017166138	133.399993896484	177.880004882812	220.759994506836	228.320007324219	232.080001831055	206.679992675781	208.240005493164
"219"	77.3600006103516	2375.71997070312	57.5200004577637	339.399993896484	157.440002441406	4013.32006835938	2063.76000976562	890.239990234375	318.200012207031	244.520004272461	802.559997558594	72.6399993896484	105.519996643066	181.960006713867	245.880004882812	259.880004882812	273.440002441406	212.520004272461	241.880004882812
"21945bis"	64.6399993896484	1756.88000488281	65.8399963378906	339.519989013672	169.080001831055	2313.919921875	1041.88000488281	536.640014648438	258.559997558594	174.160003662109	426.799987792969	45.5200004577637	112.919998168945	170.440002441406	252.559997558594	260.320007324219	271.559997558594	226.880004882812	250.360000610352
"21948"	66.2799987792969	1722.16003417969	66.4000015258789	333.920013427734	163.720001220703	2407.43994140625	1088.83996582031	556.719970703125	258	172.520004272461	447.079986572266	45.3199996948242	113.559997558594	170.199996948242	247.520004272461	256.559997558594	265.799987792969	221.960006713867	245.279998779297
"22109"	66.2799987792969	1722.16003417969	66.4000015258789	333.920013427734	163.720001220703	2407.43994140625	1088.83996582031	556.719970703125	258	172.520004272461	447.079986572266	45.3199996948242	113.559997558594	170.199996948242	247.520004272461	256.559997558594	265.799987792969	221.960006713867	245.279998779297
"2236"	71.1999969482422	1478.88000488281	69.120002746582	332.519989013672	164	2668.39990234375	1269.47998046875	610.960021972656	257.200012207031	161	456.119995117188	47.0400009155273	117.279998779297	168.520004272461	247.679992675781	255.960006713867	263.720001220703	226	247.080001831055
"2270513679"	99.6800003051758	1496.56005859375	68.0800018310547	330.279998779297	107.919998168945	971.039978027344	587.280029296875	259.959991455078	36.8800010681152	22.1200008392334	208.720001220703	3.55999994277954	152.600006103516	222.360000610352	219.720001220703	221.479995727539	239.240005493164	199.600006103516	209.559997558594
"2302273705"	110.839996337891	873.320007324219	75.3600006103516	351.839996337891	155.960006713867	1890.11999511719	1209.35998535156	425.600006103516	30.7600002288818	13.0799999237061	474.799987792969	2.75999999046326	148.559997558594	195.880004882812	256.119995117188	256.119995117188	267.679992675781	245.119995117188	256.119995117188
"2302274946"	110.839996337891	873.320007324219	75.3600006103516	351.839996337891	155.960006713867	1890.11999511719	1209.35998535156	425.600006103516	30.7600002288818	13.0799999237061	474.799987792969	2.75999999046326	148.559997558594	195.880004882812	256.119995117188	256.119995117188	267.679992675781	245.119995117188	256.119995117188
"2422321981"	52.0800018310547	1914.0400390625	66	328.839996337891	169	1140.59997558594	459.200012207031	409.239990234375	159.160003662109	122.040000915527	180.639999389648	33	106.440002441406	159.839996337891	253	267.799987792969	273.320007324219	225.600006103516	242.320007324219
"2422365587"	57	1895.23999023438	62.9599990844727	331.480010986328	167.080001831055	1309.76000976562	517.559997558594	348.559997558594	164.720001220703	110.599998474121	211.679992675781	35.4799995422363	103.919998168945	164.399993896484	251.679992675781	266.799987792969	270.200012207031	224.600006103516	247.880004882812
"2422367639"	60	2159.80004882812	62.9199981689453	343.160003662109	152.639999389648	1083.35998535156	461.239990234375	291.679992675781	117.519996643066	95.3199996948242	194.960006713867	28.1599998474121	121	190.520004272461	250.639999389648	266.440002441406	272.519989013672	219.919998168945	248.360000610352
"2422368043"	110.680000305176	4935.52001953125	57.439998626709	376.839996337891	90.2399978637695	324.279998779297	226.720001220703	226.720001220703	43.9199981689453	8	98.7200012207031	2	166.199996948242	286.600006103516	246	307.839996337891	307.839996337891	183.240005493164	259.119995117188
"2422368176"	109.666664123535	1656.75	72.0833358764648	335.25	164.83332824707	754.833312988281	520.75	381.166656494141	28.75	12.0833330154419	208.83332824707	0.0833333358168602	124.166664123535	170.41667175293	264	281	282.416656494141	241.41667175293	243.91667175293
"2422369447"	111.120002746582	1603.43994140625	72.4000015258789	333.720001220703	158.639999389648	850.400024414062	594.679992675781	441.760009765625	30.9200000762939	12.0799999237061	231.839996337891	1	127.559997558594	175.080001831055	259.720001220703	275.239990234375	277.640014648438	237.399993896484	249.720001220703
"2422386500"	111.120002746582	1603.43994140625	72.4000015258789	333.720001220703	158.639999389648	850.400024414062	594.679992675781	441.760009765625	30.9200000762939	12.0799999237061	231.839996337891	1	127.559997558594	175.080001831055	259.720001220703	275.239990234375	277.640014648438	237.399993896484	249.720001220703
"2422514011"	105.23999786377	2710.919921875	58.560001373291	330.640014648438	135.800003051758	1140.43994140625	781.52001953125	532.640014648438	101.599998474121	39.5200004577637	300.239990234375	8.80000019073486	115.040000915527	194.839996337891	239.679992675781	264.399993896484	269.600006103516	201.399993896484	242.039993286133
"2422518930"	108.080001831055	2813.080078125	59	327.559997558594	139.479995727539	1035.40002441406	728.679992675781	577.320007324219	85.4000015258789	30.3199996948242	259.880004882812	7.48000001907349	112.040000915527	188.080001831055	243.119995117188	271	274.399993896484	204.039993286133	240.800003051758
"2422525126"	114	3326.92846679688	58.3571434020996	340.785705566406	135.142852783203	688.285705566406	494.428558349609	352.785705566406	48.1428565979004	7.5	177.214279174805	0.857142865657806	121.142860412598	205.642852783203	252	289.142852783203	290.142852783203	209	240
"2422525134"	113	3399.33325195312	58.6666679382324	344	133	649.333312988281	461.666656494141	329.333343505859	57.3333320617676	4	169.66667175293	0	124.666664123535	211	253	291	292	209	241
"2426848334"	67.0800018310547	2465.9599609375	58.0800018310547	269.040008544922	78.6800003051758	2403.0400390625	1117.40002441406	515.47998046875	245.520004272461	209.679992675781	498.239990234375	62.3199996948242	111.400001525879	190.360000610352	177.039993286133	190.399993896484	203.119995117188	142.360000610352	158.919998168945
"2426858481"	55.7200012207031	2978.15991210938	57.3199996948242	331.160003662109	133.919998168945	1985.43994140625	876.799987792969	670.960021972656	259.679992675781	228.559997558594	355.920013427734	71.4800033569336	114.199996948242	197.240005493164	237.199996948242	263	267.200012207031	194.360000610352	212.960006713867
"2426879779"	67.0800018310547	2465.9599609375	58.0800018310547	269.040008544922	78.6800003051758	2403.0400390625	1117.40002441406	515.47998046875	245.520004272461	209.679992675781	498.239990234375	62.3199996948242	111.400001525879	190.360000610352	177.039993286133	190.399993896484	203.119995117188	142.360000610352	158.919998168945
"2426883352"	70.9599990844727	2420.39990234375	59.8800010681152	269	70.5199966430664	1998.56005859375	956.47998046875	489.320007324219	178.919998168945	160.199996948242	413.440002441406	46.5200004577637	119.76000213623	198.479995727539	173.279998779297	188.839996337891	199.360000610352	139.479995727539	148.520004272461
"2426916635"	53	2930	57.439998626709	325.839996337891	129.320007324219	2117.9599609375	939.880004882812	689.400024414062	295.279998779297	259.320007324219	363.920013427734	82.5599975585938	113.919998168945	196.520004272461	231.399993896484	256.839996337891	261.119995117188	189.399993896484	213.679992675781
"24637"	69.0400009155273	1670.88000488281	66.3600006103516	333.359985351562	165.399993896484	2400.76000976562	1112.52001953125	555.280029296875	241.520004272461	155.559997558594	439.119995117188	37.9599990844727	112.23999786377	167.960006713867	247.919998168945	256.040008544922	266.119995117188	223.479995727539	246.559997558594
"247"	69.5599975585938	1653.47998046875	66.4400024414062	326.559997558594	159.960006713867	2414.43994140625	1116.19995117188	558.080017089844	240.639999389648	156.720001220703	463.640014648438	41.5200004577637	111.440002441406	166.600006103516	242.199996948242	251.080001831055	260	217.440002441406	240.520004272461
"24741"	69.0400009155273	1670.88000488281	66.3600006103516	333.359985351562	165.399993896484	2400.76000976562	1112.52001953125	555.280029296875	241.520004272461	155.559997558594	439.119995117188	37.9599990844727	112.23999786377	167.960006713867	247.919998168945	256.040008544922	266.119995117188	223.479995727539	246.559997558594
"2479"	63.5200004577637	2076	59.0400009155273	334.519989013672	182.160003662109	2535.43994140625	1187.64001464844	580.320007324219	409.519989013672	162.839996337891	453.559997558594	42	91	152.360000610352	256.200012207031	268.040008544922	277.440002441406	225.880004882812	247.320007324219
"24827"	67.879997253418	1688.35998535156	65.6800003051758	332.959991455078	166.839996337891	2297.0400390625	1052.9599609375	535.400024414062	238.960006713867	157.160003662109	431.519989013672	39.560001373291	110.160003662109	166.119995117188	248.399993896484	256.279998779297	267	223.360000610352	247
"2492"	95.7200012207031	1030.68005371094	74.4000015258789	304.839996337891	126.959999084473	1569.56005859375	869.52001953125	505.480010986328	41.5999984741211	25.9200000762939	317.359985351562	5.32000017166138	133.399993896484	177.880004882812	220.759994506836	228.320007324219	232.080001831055	206.679992675781	208.240005493164
"25008"	67.879997253418	1688.35998535156	65.6800003051758	332.959991455078	166.839996337891	2297.0400390625	1052.9599609375	535.400024414062	238.960006713867	157.160003662109	431.519989013672	39.560001373291	110.160003662109	166.119995117188	248.399993896484	256.279998779297	267	223.360000610352	247
"2506"	74.8000030517578	1549.19995117188	65.5199966430664	305.600006103516	142.839996337891	1630.88000488281	825.559997558594	344.399993896484	182.399993896484	90.1999969482422	307.600006103516	25.5599994659424	107.279998779297	162.759994506836	224.199996948242	233.759994506836	241.360000610352	202.800003051758	223.440002441406
"25240"	69	1668.88000488281	66.1999969482422	331.720001220703	164.479995727539	2385.919921875	1105.83996582031	550.640014648438	241.240005493164	154.800003051758	441.679992675781	38.1599998474121	111.23999786377	167.240005493164	247	254.440002441406	265	222.119995117188	245.320007324219
"2572"	77.6399993896484	3126.80004882812	59	328	93.5199966430664	1776.28002929688	894.919982910156	632.559997558594	130.520004272461	125.839996337891	401.160003662109	39.8800010681152	139.399993896484	234.479995727539	215.440002441406	239.639999389648	248.360000610352	171.360000610352	184.199996948242
"2590"	52.0800018310547	1914.0400390625	66	328.839996337891	169	1140.59997558594	459.200012207031	409.239990234375	159.160003662109	122.040000915527	180.639999389648	33	106.440002441406	159.839996337891	253	267.799987792969	273.320007324219	225.600006103516	242.320007324219
"2629237645"	57	1759.92004394531	65.9599990844727	334.920013427734	183.479995727539	1753.9599609375	776.159973144531	320.399993896484	310.959991455078	139.679992675781	299.600006103516	36	100.680000305176	151.440002441406	260.279998779297	269.920013427734	277.239990234375	235	269.519989013672
"2629239027"	73.8000030517578	1987.43994140625	64	352.760009765625	174.080001831055	1526.80004882812	773.719970703125	330.839996337891	138.479995727539	85.9199981689453	264.559997558594	25.7999992370605	115.599998474121	178.679992675781	264.040008544922	277.519989013672	284.959991455078	235.440002441406	261
"2629412828"	82.9199981689453	2798.84008789062	61.7200012207031	308.160003662109	77.9199981689453	1505.88000488281	785.679992675781	520.960021972656	104.720001220703	91.1600036621094	365.440002441406	27.7600002288818	143.119995117188	230.240005493164	196.600006103516	217.440002441406	225.919998168945	156.960006713867	169.479995727539
"2629413231"	82.2399978637695	2546.1201171875	63.3600006103516	290.480010986328	66.4400024414062	1405.76000976562	732.760009765625	400.519989013672	102.279998779297	89.0800018310547	342.040008544922	26.2399997711182	142.759994506836	224.039993286133	180.520004272461	198.199996948242	207.479995727539	144.479995727539	156.199996948242
"2629413961"	82.9199981689453	2721.8798828125	62.4000015258789	304.799987792969	74.4400024414062	1333.64001464844	695.119995117188	441.440002441406	90.7600021362305	79.2799987792969	322.799987792969	23.4799995422363	144.839996337891	230.360000610352	192.960006713867	212.600006103516	221.360000610352	154.600006103516	166.839996337891
"2629415161"	81.8399963378906	2491.80004882812	63.2000007629395	284.320007324219	63.3600006103516	1441.11999511719	751.039978027344	358.880004882812	105.959999084473	93.6800003051758	348.440002441406	27.6000003814697	140.919998168945	220.960006713867	175.039993286133	192.080001831055	201.639999389648	139.880004882812	151.440002441406
"2629416298"	77.6399993896484	3126.80004882812	59	328	93.5199966430664	1776.28002929688	894.919982910156	632.559997558594	130.520004272461	125.839996337891	401.160003662109	39.8800010681152	139.399993896484	234.479995727539	215.440002441406	239.639999389648	248.360000610352	171.360000610352	184.199996948242
"2629424908"	83.879997253418	2113.36010742188	65.6800003051758	263.440002441406	36.9199981689453	692.840026855469	378.880004882812	200.240005493164	38	37.4799995422363	135.240005493164	9.27999973297119	149.880004882812	226.520004272461	149	165	174.039993286133	120.080001831055	120.480003356934
"2629425896"	82.6399993896484	2579.36010742188	63.3600006103516	295.760009765625	69.3199996948242	1294.68005371094	674.919982910156	381.440002441406	91.2399978637695	79.1600036621094	316.040008544922	23.0799999237061	144.520004272461	226.440002441406	184.960006713867	203.119995117188	212.039993286133	148.559997558594	160.160003662109
"2629429298"	76.1600036621094	2667.32006835938	66.2399978637695	327.519989013672	70.120002746582	435.040008544922	207	149.440002441406	25.1200008392334	22.8799991607666	80.9199981689453	5.11999988555908	171.880004882812	257.399993896484	203.720001220703	228	232.160003662109	166.600006103516	167.720001220703
"2629429323"	113.319999694824	2198.76000976562	65.1999969482422	295.279998779297	80.7600021362305	1184.92004394531	825.320007324219	764.440002441406	69.7600021362305	17	301.600006103516	3	140.759994506836	214.520004272461	194.240005493164	215.800003051758	217.880004882812	164.039993286133	176.960006713867
"2629434893"	80.5599975585938	2894.56005859375	60.7999992370605	313.440002441406	82.1600036621094	1653.07995605469	850.559997558594	570.159973144531	119.959999084473	108.199996948242	389.920013427734	33.5999984741211	141.679992675781	231.279998779297	201.639999389648	223.520004272461	231.880004882812	160.639999389648	173.119995117188
"2629438717"	78.6399993896484	3163.47998046875	58.9199981689453	334.640014648438	97.120002746582	1598.71997070312	812.200012207031	551.400024414062	118.080001831055	112.120002746582	371.559997558594	35.5999984741211	141.080001831055	237.520004272461	220.960006713867	245.639999389648	254.119995117188	176.440002441406	189.679992675781
"2629438745"	89.1600036621094	3026.63989257812	61.0400009155273	332.920013427734	87.3600006103516	935.760009765625	505.320007324219	326.480010986328	47.3199996948242	37.2000007629395	220.279998779297	10.8800001144409	150.880004882812	245.559997558594	214.320007324219	236.039993286133	246.160003662109	171.960006713867	186.720001220703
"2629439508"	85.1999969482422	2427.28002929688	65.9599990844727	301.160003662109	52.2000007629395	545.52001953125	312.880004882812	174.960006713867	28.1599998474121	25.9200000762939	114.800003051758	5	164.759994506836	248.960006713867	179.399993896484	199.880004882812	207.199996948242	146.039993286133	157.039993286133
"2629440094"	95.3600006103516	1962.64001464844	63.9199981689453	285.559997558594	54.3600006103516	816.359985351562	485.359985351562	357.519989013672	50.0800018310547	15.5200004577637	180.759994506836	4.3600001335144	149.279998779297	231.199996948242	175.600006103516	192.440002441406	196.759994506836	146.639999389648	165.960006713867
"2629440484"	85	2816.919921875	62.0400009155273	313.920013427734	79.7600021362305	1195.59997558594	628.119995117188	424.959991455078	73.879997253418	64	291.959991455078	18.8400001525879	146.520004272461	234.160003662109	200.520004272461	221.240005493164	229.960006713867	160.759994506836	173.600006103516
"2629452864"	93.120002746582	1097.28002929688	74.7200012207031	314.839996337891	122.160003662109	1760.71997070312	996.359985351562	482	63.6800003051758	31.5599994659424	346.079986572266	6.28000020980835	144.759994506836	192.679992675781	223.399993896484	230.080001831055	235.080001831055	207.759994506836	208.559997558594
"2629452865"	70.9199981689453	2202.47998046875	63.439998626709	357.640014648438	157.800003051758	1159.35998535156	568.640014648438	261.799987792969	104.080001831055	74.4000015258789	231.440002441406	20	127.440002441406	199.839996337891	260.519989013672	274.119995117188	284.359985351562	228.759994506836	259.720001220703
"2629452866"	59.0800018310547	1811.35998535156	64.0400009155273	328.679992675781	166.440002441406	1329.64001464844	562.799987792969	493.440002441406	170.839996337891	112.23999786377	209.080001831055	34.9199981689453	104.680000305176	162.240005493164	249.919998168945	264.320007324219	267.480010986328	224.600006103516	245.399993896484
"2629452867"	83.1999969482422	2418.84008789062	56.1599998474121	338.920013427734	163.360000610352	3409.67993164062	1855.43994140625	741.719970703125	247.960006713867	200.800003051758	720.320007324219	62.1199989318848	99.5599975585938	175.559997558594	248.559997558594	264.239990234375	275.359985351562	213.960006713867	242.600006103516
"2629454854"	81.3199996948242	2212.28002929688	59.7999992370605	293.880004882812	118.800003051758	1148	609.840026855469	315.279998779297	86.6800003051758	81.8000030517578	237.080001831055	26.0799999237061	105.519996643066	175.080001831055	207.559997558594	223.279998779297	230.279998779297	175.800003051758	182.320007324219
"2629454855"	107.080001831055	1534.19995117188	67.2799987792969	316.480010986328	105.199996948242	879.239990234375	591.52001953125	352.239990234375	38.3199996948242	10.4799995422363	206.679992675781	2	143.080001831055	211.279998779297	215.160003662109	224.479995727539	231.880004882812	192.240005493164	206.600006103516
"2629455934"	109.166664123535	746.333312988281	80.3333358764648	342.5	192	990.5	588.833312988281	443	19.8333339691162	4.16666650772095	266.333343505859	1	121.916664123535	150.5	273.166656494141	279.333343505859	281.583343505859	262.916656494141	265.333343505859
"2629456773"	62.0400009155273	1444.9599609375	71.3199996948242	298.279998779297	127.279998779297	2498.32006835938	1115.16003417969	578.52001953125	275.920013427734	202.240005493164	406.079986572266	59.9599990844727	122.800003051758	171	212.559997558594	222.479995727539	226.839996337891	191	210.360000610352
"2629456774"	64.9599990844727	1991.92004394531	57.4799995422363	300.760009765625	144.080001831055	2202.080078125	1004.52001953125	409.839996337891	308.359985351562	148.759994506836	366.399993896484	46.7999992370605	90.7600021362305	156.679992675781	219.279998779297	231.800003051758	241.199996948242	191.240005493164	231.639999389648
"2629457875"	65.120002746582	2002.11999511719	56.7200012207031	310.160003662109	156.960006713867	2915.36010742188	1324.28002929688	541.159973144531	409.880004882812	203.839996337891	523.47998046875	59.0400009155273	87.7200012207031	153.199996948242	231.039993286133	240.399993896484	252.559997558594	202.759994506836	242.440002441406
"2629457876"	85.4800033569336	2785.28002929688	63.6800003051758	323.839996337891	79.120002746582	701.080017089844	365.079986572266	248.559997558594	34.0400009155273	32.3199996948242	160.160003662109	8.80000019073486	157.080001831055	244.720001220703	205.479995727539	225.080001831055	234.759994506836	166.199996948242	178.479995727539
"2629457877"	107.080001831055	1534.19995117188	67.2799987792969	316.480010986328	105.199996948242	879.239990234375	591.52001953125	352.239990234375	38.3199996948242	10.4799995422363	206.679992675781	2	143.080001831055	211.279998779297	215.160003662109	224.479995727539	231.880004882812	192.240005493164	206.600006103516
"2629458873"	67.5199966430664	1429.35998535156	69.3199996948242	336.119995117188	174.119995117188	3151.15991210938	1460.52001953125	696.280029296875	326.760009765625	207.399993896484	529.880004882812	61.5200004577637	113.279998779297	162	255.199996948242	262.399993896484	271.040008544922	233.880004882812	254.839996337891
