"ACCENUMB"	"t_awc1"	"t_awc2"	"t_awc3"	"t_soilwater_cap"	"t_bulk_dens"	"t_cecsol"	"t_clay_cont"	"t_coarse_frag"	"depth_rock"	"t_oc_cont"	"t_oc_dens"	"t_oc_stock"	"r_horizon"	"t_sand_cont"	"t_awcts"	"t_silt_cont"	"sodicity"	"t_ph_hox"	"t_ph_kcl"
"2270513679"	11.5249996185303	8.75	7.09999990463257	25.7749996185303	1433.69995117188	23.2999992370605	41.2000007629395	24.25	155	12.5500001907349	131.800003051758	135	41	36.5499992370605	43.5250015258789	22.25	0	67.9250030517578	50.5999984741211
"2302273705"	10.3249998092651	7.77500009536743	6.44999980926514	25	1462.59997558594	12.8249998092651	44.6500015258789	23.25	140	11.9499998092651	102.175003051758	110	59	31	42.0750007629395	24.1000003814697	0	54.5750007629395	49.2999992370605
"2302274946"	10.6499996185303	7.97499990463257	6.75	25.2000007629395	1455.77502441406	13.3249998092651	43.125	27.6499996185303	139	12.5500001907349	106.300003051758	114	57	31.5750007629395	42.0999984741211	25.7999992370605	0	54.5750007629395	49.2750015258789
"2422321981"	12.2250003814697	9.35000038146973	7.77500009536743	29.2250003814697	1302.40002441406	38.0999984741211	42.125	11.1000003814697	109	38.9749984741211	292.299987792969	314	64	37.4000015258789	48.25	20.4500007629395	0	72.9250030517578	50.8250007629395
"2422365587"	9.47500038146973	7	5.92500019073486	29.9750003814697	1395.82495117188	45.8250007629395	39.5750007629395	11.1999998092651	156	15.3999996185303	168.550003051758	169	49	42.75	44.9249992370605	18.1000003814697	0	69.5749969482422	47.7000007629395
"2422367639"	10.375	7.82499980926514	6.57499980926514	28.8500003814697	1370.875	41.3250007629395	40.6500015258789	13.3249998092651	112	14.875	193.199996948242	166	62	42.8250007629395	45.9249992370605	16.4249992370605	0	71.125	49.75
"2422368043"	10.1000003814697	8.02499961853027	6.55000019073486	25.8500003814697	1517.05004882812	28.75	41.2750015258789	26.1000003814697	112	8.10000038146973	79.4749984741211	75	59	36.4749984741211	41.5499992370605	22.8999996185303	0	75.5250015258789	62.5250015258789
"2422368176"	10.9499998092651	8.42500019073486	6.75	24	1483.25	16	41.2000007629395	20.3500003814697	121	14.8500003814697	105.099998474121	121	58	39.4749984741211	41.8499984741211	19.3250007629395	0	64.8000030517578	53.875
"2422369447"	10.9499998092651	8.42500019073486	6.75	24	1483.25	16	41.2000007629395	20.3500003814697	121	14.8500003814697	105.099998474121	121	58	39.4749984741211	41.8499984741211	19.3250007629395	0	64.8000030517578	53.875
"2422386500"	10.9499998092651	8.42500019073486	6.75	24	1483.25	16	41.2000007629395	20.3500003814697	121	14.8500003814697	105.099998474121	121	58	39.4749984741211	41.8499984741211	19.3250007629395	0	64.8000030517578	53.875
"2422514011"	9.82499980926514	7.52500009536743	6.09999990463257	27.0249996185303	1477.19995117188	23.8250007629395	44.2249984741211	39.375	113	8.92500019073486	83.875	72	76	32.7750015258789	42.2999992370605	23.6749992370605	0	60.125	51.75
"2422518930"	9.94999980926514	7.75	6.125	27.0249996185303	1462.75	24.125	43	40.9249992370605	89	11.25	86.0749969482422	79	84	32.7750015258789	42.7249984741211	24.5499992370605	0	59.5750007629395	51.625
"2422525126"	8.30000019073486	6.42500019073486	5.09999990463257	29.7999992370605	1468.84997558594	39.5250015258789	44.0999984741211	27.2250003814697	118	10.7250003814697	94.3249969482422	93	61	35.0999984741211	42.75	21.1499996185303	0	66.7249984741211	52.7000007629395
"2422525134"	8.94999980926514	6.75	5.75	27.7999992370605	1478.55004882812	31.0750007629395	45.125	20.8999996185303	172	12.6750001907349	100.400001525879	125	30	36.125	42.7249984741211	19	0	70.7750015258789	60.5250015258789
"2426848334"	12.7749996185303	9.89999961853027	7.77500009536743	26.0750007629395	1319.5	22.9500007629395	36.2999992370605	18.8500003814697	180	19.0750007629395	219.350006103516	210	28	39.2750015258789	46.25	24.7749996185303	0	54.7999992370605	44.9749984741211
"2426858481"	11.9750003814697	9.32499980926514	7.75	24.0249996185303	1438.72497558594	21.1499996185303	35.4249992370605	12.2250003814697	180	11.875	135.574996948242	140	30	40.5250015258789	42.9000015258789	24.3250007629395	0	65.1500015258789	49.625
"2426879779"	12.7749996185303	9.89999961853027	7.77500009536743	26.0750007629395	1319.5	22.9500007629395	36.2999992370605	18.8500003814697	180	19.0750007629395	219.350006103516	210	28	39.2750015258789	46.25	24.7749996185303	0	54.7999992370605	44.9749984741211
"2426883352"	12.9750003814697	10.5500001907349	8.75	25.3250007629395	1317.09997558594	23.4750003814697	32.6749992370605	21.8500003814697	159	20.3250007629395	243.050003051758	223	40	40.2000007629395	45.7750015258789	27	0	55.7999992370605	44.5
"2426916635"	11.9750003814697	9.32499980926514	7.52500009536743	24	1438.25	22.1499996185303	35.625	12.4250001907349	168	12.6499996185303	136.399993896484	147	36	40.9000015258789	43.0999984741211	23.6749992370605	0	66.3499984741211	48.9500007629395
"24637"	10.8000001907349	8.22500038146973	6.77500009536743	28.0750007629395	1376.5	33.375	39.6749992370605	12.2250003814697	159	15.0249996185303	179.300003051758	174	47	38.875	45	21.4500007629395	0	62.5750007629395	48.1749992370605
"247"	11.125	8.57499980926514	7	27.2250003814697	1380.34997558594	33.0999984741211	37.6749992370605	15.8500003814697	114	20.8500003814697	191.324996948242	213	58	39.6749992370605	44.9000015258789	22.6749992370605	0	64.3499984741211	48.4249992370605
"24741"	10.8000001907349	8.22500038146973	6.77500009536743	28.0750007629395	1376.5	33.375	39.6749992370605	12.2250003814697	159	15.0249996185303	179.300003051758	174	47	38.875	45	21.4500007629395	0	62.5750007629395	48.1749992370605
"2479"	11.5500001907349	9.30000019073486	7.32499980926514	24.4500007629395	1433.44995117188	21.125	34.5750007629395	9.07499980926514	200	17.6499996185303	124.75	172	11	39.3250007629395	42.6749992370605	26.1000003814697	0	58.3250007629395	50.125
"24827"	11.3249998092651	8.67500019073486	7.22499990463257	27.1000003814697	1379.52502441406	32.5999984741211	37	14.6000003814697	107	22.7000007629395	207.524993896484	233	58	39.6749992370605	44.9749984741211	23.3250007629395	0	64.1500015258789	49.0499992370605
"2492"	11.9750003814697	9.55000019073486	7.75	25.2250003814697	1391.55004882812	18.2250003814697	39.875	15.9750003814697	180	16.2749996185303	150.050003051758	168	37	35.4500007629395	44.2999992370605	25.1000003814697	0	58.7999992370605	47.6500015258789
"25008"	11.125	8.57499980926514	7	27.2250003814697	1380.34997558594	33.0999984741211	37.6749992370605	15.8500003814697	114	20.8500003814697	191.324996948242	213	58	39.6749992370605	44.9000015258789	22.6749992370605	0	64.3499984741211	48.4249992370605
"2506"	11.7749996185303	8.77499961853027	7.125	24.875	1388.59997558594	21.6499996185303	36	14.3999996185303	142	16.7999992370605	158.324996948242	167	61	43.3250007629395	43.7999992370605	21.4750003814697	0	55.875	45.4000015258789
"25240"	10.875	8.57499980926514	6.77500009536743	28.0750007629395	1370.27502441406	33.5250015258789	40.5999984741211	13.875	138	18.125	178.350006103516	185	58	38.5499992370605	45.6500015258789	21.5499992370605	0	63.6749992370605	48.1749992370605
"2572"	12.7749996185303	9.97500038146973	7.90000009536743	26.2250003814697	1341.25	23.8999996185303	37.5750007629395	15.2250003814697	130	24.3999996185303	203.074996948242	234	52	36.5750007629395	45.75	26.125	0	60.6500015258789	48.4249992370605
"2590"	12.2250003814697	9.35000038146973	7.77500009536743	29.2250003814697	1302.40002441406	38.0999984741211	42.125	11.1000003814697	109	38.9749984741211	292.299987792969	314	64	37.4000015258789	48.25	20.4500007629395	0	72.9250030517578	50.8250007629395
"2629237645"	13.5249996185303	10.3249998092651	8.67500019073486	25.8999996185303	1305.625	24.2749996185303	37	6.40000009536743	200	49.5250015258789	231.399993896484	405	7	40.125	46.9749984741211	23.25	0	65.25	53.5250015258789
"2629239027"	11.3249998092651	8.52499961853027	7.30000019073486	27.0249996185303	1387.75	31.2749996185303	40.9249992370605	7.69999980926514	198	27.5249996185303	179.399993896484	256	16	40.2000007629395	45	19.2250003814697	0	70.3499984741211	54.4000015258789
"2629412828"	12.2749996185303	9.19999980926514	7.77500009536743	25.7999992370605	1383.72497558594	23.375	37.625	18.6749992370605	140	17.8250007629395	176.550003051758	183	49	37.7750015258789	44.6749992370605	25	0	61.125	48.5
"2629413231"	12.75	9.67500019073486	7.90000009536743	26.0249996185303	1361.75	23.4750003814697	38.5499992370605	16.6749992370605	157	17.875	194.675003051758	194	43	36.7999992370605	45.5499992370605	25.3500003814697	0	61.2000007629395	48.5
"2629413961"	11.8500003814697	8.97500038146973	7.57499980926514	26.2250003814697	1393.44995117188	26.7250003814697	37.6500015258789	22.7749996185303	111	17.4750003814697	178.125	180	59	37.5499992370605	44.6500015258789	25	0	63.5499992370605	50
"2629415161"	12.75	9.67500019073486	7.90000009536743	26.0249996185303	1361.75	23.4750003814697	38.5499992370605	16.6749992370605	157	17.875	194.675003051758	194	43	36.7999992370605	45.5499992370605	25.3500003814697	0	61.2000007629395	48.5
"2629416298"	12.8000001907349	9.77499961853027	7.97499990463257	25.8250007629395	1369.625	23.125	37.4500007629395	19.3250007629395	118	21.2749996185303	201.899993896484	213	63	36.7750015258789	45.0250015258789	26.3500003814697	0	62.5499992370605	49.625
"2629424908"	10.875	8.25	6.75	27	1436.92504882812	28.0249996185303	41.125	30.875	143	11.3999996185303	134.600006103516	122	54	35.5	43.625	24.3250007629395	0	67.4250030517578	56.5999984741211
"2629425896"	11.7749996185303	8.97500038146973	7.32499980926514	26.2250003814697	1392.94995117188	27.1499996185303	37.7999992370605	22.0750007629395	133	18.9249992370605	172.524993896484	187	51	38.1500015258789	44.4000015258789	24.6749992370605	0	62.3499984741211	49.1500015258789
"2629429298"	11.3249998092651	8.75	7.09999990463257	26.4249992370605	1449.125	25.9750003814697	42.6500015258789	37.7000007629395	80	11.0500001907349	139.774993896484	101	75	33.8250007629395	43.4249992370605	23.875	0	72.125	57.4749984741211
"2629429323"	10.75	8.22500038146973	6.67500019073486	25.4500007629395	1466.80004882812	22	40.2000007629395	20.5499992370605	175	10.5500001907349	105.425003051758	112	34	36.4500007629395	42.0499992370605	23.125	0	63.9000015258789	52.0750007629395
"2629434893"	12.8000001907349	9.77499961853027	7.97499990463257	25.8250007629395	1369.625	23.125	37.4500007629395	19.3250007629395	118	21.2749996185303	201.899993896484	213	63	36.7750015258789	45.0250015258789	26.3500003814697	0	62.5499992370605	49.625
"2629438717"	12.1999998092651	9	7.57499980926514	26.1000003814697	1397.57495117188	25.375	38.0750007629395	18.2000007629395	114	16.3500003814697	175.024993896484	177	66	36.5499992370605	44.4000015258789	25.7000007629395	0	65.5500030517578	51
"2629438745"	11.1999998092651	8.42500019073486	6.97499990463257	27	1424.875	28.0499992370605	40.4500007629395	24.0750007629395	129	14.8000001907349	159.824996948242	156	56	35.7999992370605	43.9749984741211	24.3500003814697	0	67	51.9500007629395
"2629439508"	10.75	8.32499980926514	7.02500009536743	25	1478.09997558594	24.9500007629395	40.9000015258789	11.8500003814697	177	7.32499980926514	113.775001525879	103	27	37.9000015258789	42.6749992370605	21.2250003814697	0	73.2750015258789	60.3499984741211
"2629440094"	10.9499998092651	8.75	7.09999990463257	26.8250007629395	1405.75	25.9249992370605	38.6500015258789	27.2000007629395	160	15.0500001907349	144.024993896484	145	45	35.3499984741211	44.0750007629395	26.2000007629395	0	59.7750015258789	49.9749984741211
"2629440484"	11.1999998092651	8.77499961853027	6.97499990463257	27	1407.72497558594	30.0499992370605	39.0750007629395	26.2250003814697	123	16.8500003814697	171.25	172	57	36.5499992370605	43.9749984741211	23.7749996185303	0	66.5500030517578	49.5999984741211
"2629452864"	13.6750001907349	10.3249998092651	8.67500019073486	25.0499992370605	1350.47497558594	18.7250003814697	35.75	21.625	187	19.9249992370605	158.625	182	26	34.3499984741211	45.25	29.4249992370605	0	59	48.5499992370605
"2629452865"	9.97500038146973	7.55000019073486	6.32499980926514	28.1499996185303	1409.40002441406	39.125	41.3499984741211	9.97500038146973	149	14.0249996185303	161.949996948242	154	45	43.0999984741211	45	15.5749998092651	0	72.5500030517578	49.6500015258789
"2629452866"	9.22500038146973	7	5.77500009536743	30	1393.42504882812	44.5	43.0999984741211	10.4499998092651	136	13.4499998092651	161.425003051758	153	51	39.4249992370605	45.4249992370605	17.3250007629395	0	71.5749969482422	48.1500015258789
"2629452867"	11.9750003814697	9.125	7.44999980926514	25.0249996185303	1402.72497558594	22.4750003814697	36.4500007629395	12.8249998092651	193	12.5249996185303	142	144	20	39.75	43.9000015258789	24.2749996185303	0	59.4749984741211	50.0750007629395
"2629454854"	11.1999998092651	8.52499961853027	7.125	27.2749996185303	1392.125	27.7999992370605	40.4000015258789	11.1000003814697	189	14.0500001907349	142.899993896484	155	31	36.7999992370605	44.6500015258789	23.5499992370605	0	60.7750015258789	48.3250007629395
"2629454855"	10.5500001907349	7.75	6.75	26.0249996185303	1452.65002441406	23.7999992370605	40.4000015258789	29.2999992370605	143	12.5500001907349	122.875	126	58	36.3250007629395	42.5250015258789	23.0499992370605	0	61.5499992370605	50
"2629455934"	11.3249998092651	8.52499961853027	6.75	24	1490.22497558594	18.0499992370605	40.625	17.5499992370605	127	9.375	103.449996948242	93	55	38.5250015258789	41.875	21.3250007629395	0	66.3499984741211	55.625
"2629456773"	12	9.57499980926514	7.77500009536743	26.2000007629395	1367.47497558594	25.0249996185303	37.5499992370605	8.42500019073486	170	16.7749996185303	161.699996948242	181	36	37.7750015258789	45.125	24.7000007629395	0	59.375	46.875
"2629456774"	11.6999998092651	9.22500038146973	7.65000009536743	24.8250007629395	1386.52502441406	22.125	34.4500007629395	10.4250001907349	194	14.4499998092651	164.5	168	30	42.2999992370605	43.75	23.4750003814697	0	55.5	46.1749992370605
"2629457875"	11.8999996185303	8.77499961853027	7.44999980926514	24.0249996185303	1405.94995117188	21.2749996185303	34.4749984741211	11.875	200	12.9499998092651	149.425003051758	153	26	42.8499984741211	43.2249984741211	22.6749992370605	0	55.7999992370605	50.0999984741211
"2629457876"	12.1999998092651	9.57499980926514	7.75	25.4500007629395	1411.22497558594	24.5	36.0999984741211	19.8500003814697	119	14.8999996185303	155.125	159	57	38.125	43.75	26.25	0	63.5499992370605	48.8250007629395
"2629457877"	10.5500001907349	7.75	6.75	26.0249996185303	1452.65002441406	23.7999992370605	40.4000015258789	29.2999992370605	143	12.5500001907349	122.875	126	58	36.3250007629395	42.5250015258789	23.0499992370605	0	61.5499992370605	50
"2629458873"	11.5749998092651	8.77499961853027	7.125	26.2250003814697	1362.40002441406	29.4249992370605	35.4749984741211	12.7749996185303	183	16.3500003814697	147.300003051758	168	30	41.7750015258789	45.125	23.2250003814697	0	58.3499984741211	44.5499992370605
"2629458874"	9.97500038146973	7.32499980926514	5.77500009536743	26.875	1482.875	25.875	42.75	40.0999984741211	76	11.0249996185303	103.324996948242	83	83	35.2000007629395	42.2999992370605	22.0499992370605	0	65.7750015258789	52.5999984741211
"2629458876"	11	8.55000019073486	7.25	26	1402.05004882812	24.125	37.75	12.3249998092651	189	12.9250001907349	148.850006103516	152	31	38.875	44.0999984741211	23.6749992370605	0	58.4749984741211	46.9500007629395
"2629458877"	11.1999998092651	8.52499961853027	7.125	27.2749996185303	1392.125	27.7999992370605	40.4000015258789	11.1000003814697	189	14.0500001907349	142.899993896484	155	31	36.7999992370605	44.6500015258789	23.5499992370605	0	60.7750015258789	48.3250007629395
"2629458878"	11.7749996185303	8.89999961853027	7.67500019073486	26	1358.52502441406	24.4750003814697	36.5250015258789	13.625	187	15.8500003814697	170.024993896484	174	30	40.7750015258789	45.0999984741211	22.6749992370605	0	56	45.6749992370605
"2629458919"	10.75	7.97499990463257	6.75	26.0249996185303	1438.32495117188	25.7999992370605	37.4000015258789	26.6499996185303	138	13.8500003814697	130.774993896484	137	60	38.5499992370605	42.7249984741211	24.125	0	59.4249992370605	47.875
"2629459921"	12.7749996185303	9.89999961853027	8.25	27.25	1295.47497558594	28.3500003814697	36.0999984741211	23.0750007629395	149	22.0249996185303	208.074996948242	210	42	37.0999984741211	47.3250007629395	26.5750007629395	0	58.5750007629395	47.8499984741211
"2629459922"	11	8.77499961853027	7.125	25.7749996185303	1407.84997558594	21.875	37.4749984741211	8.19999980926514	200	11.6499996185303	122.675003051758	132	17	37.9749984741211	43.3250007629395	24.4500007629395	0	54	48.875
"2629460859"	12.9750003814697	9.875	8.44999980926514	26.8250007629395	1300.94995117188	27.5750007629395	33.2000007629395	12.2250003814697	159	20.3500003814697	210.399993896484	215	34	38.875	46.8250007629395	27.7749996185303	0	54.7999992370605	44.8499984741211
"2629461870"	13.5249996185303	10.125	8.32499980926514	24.7999992370605	1337.65002441406	22.4249992370605	34.0250015258789	13.4250001907349	199	12.7250003814697	151.050003051758	146	25	41.875	45.6500015258789	24.3250007629395	0	59.4749984741211	49.2999992370605
"2629461871"	10.75	7.75	6.55000019073486	25	1482.27502441406	14.8999996185303	43.9749984741211	19.5499992370605	123	9.14999961853027	96.625	97	67	34.7249984741211	41.875	21.5499992370605	0	59.9749984741211	51.0750007629395
"2629472214"	13.3249998092651	10.6750001907349	9.02499961853027	29.8999996185303	1199.34997558594	35.5	37.2000007629395	19.5499992370605	196	45.3250007629395	357.75	392	16	35.5250015258789	50.4500007629395	27.6749992370605	0	57.375	47.5499992370605
"2629472774"	11.3000001907349	8.75	7.09999990463257	28.6000003814697	1324.40002441406	31.6000003814697	40.6500015258789	14.4250001907349	200	18	207.800003051758	205	18	35.2999992370605	46.7750015258789	23.8999996185303	0	57.0250015258789	46.2249984741211
"2629473046"	11.1750001907349	8.94999980926514	6.875	26.5	1385.47497558594	24.6749992370605	39.5750007629395	19.5249996185303	163	16.75	174.274993896484	176	46	38.4249992370605	44.5499992370605	21.9249992370605	0	58.7000007629395	48.2999992370605
"2629476109"	11.1750001907349	8.94999980926514	6.875	26.5	1385.47497558594	24.6749992370605	39.5750007629395	19.5249996185303	163	16.75	174.274993896484	176	46	38.4249992370605	44.5499992370605	21.9249992370605	0	58.7000007629395	48.2999992370605
"2629485590"	11.75	8.75	7.30000019073486	25.125	1417.82495117188	21.2000007629395	40.0999984741211	5.30000019073486	200	12.9250001907349	143.050003051758	153	6	36.9500007629395	43.5499992370605	22.8999996185303	0	63.9000015258789	52.0250015258789
"2629491552"	11.9750003814697	9.55000019073486	7.75	25.2250003814697	1391.55004882812	18.2250003814697	39.875	15.9750003814697	180	16.2749996185303	150.050003051758	168	37	35.4500007629395	44.2999992370605	25.1000003814697	0	58.7999992370605	47.6500015258789
"2629492009"	11.7250003814697	8.92500019073486	7.72499990463257	25.0750007629395	1420.25	18.7749996185303	35.8499984741211	28.9500007629395	196	12.1000003814697	126.474998474121	124	27	37.0499992370605	43.0750007629395	27.0249996185303	0	55.7999992370605	47.9749984741211
"2629506831"	11.75	9.10000038146973	7.55000019073486	24	1474.80004882812	16.7999992370605	38.0999984741211	5.94999980926514	200	9.44999980926514	127.849998474121	128	3	33.75	41.6500015258789	28.5	0	64.9749984741211	52.0499992370605
"2629512716"	12.8999996185303	9.77499961853027	8.125	25.8999996185303	1320.19995117188	22.9500007629395	36.9000015258789	11.5	135	23.7000007629395	201.375	234	50	38.2999992370605	46.125	24.8999996185303	0	57.125	46.875
"2629513618"	12.75	9.67500019073486	7.90000009536743	26.0249996185303	1361.75	23.4750003814697	38.5499992370605	16.6749992370605	157	17.875	194.675003051758	194	43	36.7999992370605	45.5499992370605	25.3500003814697	0	61.2000007629395	48.5
"2629513679"	12.3249998092651	9.75	7.75	25.8999996185303	1341.40002441406	21.5	35.6749992370605	16.9750003814697	173	27.5750007629395	261.299987792969	279	35	36.4500007629395	45.2249984741211	27.8999996185303	0	53.0250015258789	45.5250015258789
"2629515453"	10.4499998092651	7.84999990463257	6.77500009536743	27	1433.92504882812	27.1000003814697	41.125	9.07499980926514	162	12.9250001907349	138.649993896484	140	33	35.2999992370605	43.4249992370605	24.5499992370605	0	63	50.875
"2629520653"	10.9750003814697	8.32499980926514	6.77500009536743	25.7749996185303	1456.27502441406	24.7250003814697	38.2999992370605	13.3999996185303	167	13.5749998092651	143.300003051758	155	36	37	42.6500015258789	24.5750007629395	0	64.9250030517578	50.2750015258789
"2629523556"	11.8500003814697	9.125	7.32499980926514	23.7999992370605	1438.40002441406	19.4500007629395	35.25	7.84999990463257	200	17.6000003814697	143.5	186	11	42.875	42.9749984741211	22	0	63	51.5
"2629527794"	11.7749996185303	8.89999961853027	7.52500009536743	25.2250003814697	1422.17504882812	20.8999996185303	38.9000015258789	13.6499996185303	144	14.375	140.175003051758	151	54	36.3250007629395	43.3250007629395	25.3500003814697	0	61.4749984741211	49.625
"2629529540"	10.9750003814697	8.55000019073486	6.77500009536743	26.7000007629395	1408.02502441406	26.2000007629395	38.2249984741211	15.3000001907349	169	14.625	140.5	152	42	38.2000007629395	44.0999984741211	23.7749996185303	0	58.9249992370605	46.0750007629395
"2629532060"	11.3000001907349	8.52499961853027	7.09999990463257	25.875	1430.72497558594	24.0750007629395	39.6749992370605	9.55000019073486	188	11.6750001907349	125.724998474121	136	30	36.9749984741211	43.4249992370605	23.5750007629395	0	63.75	51.625
"2629533064"	12	9.32499980926514	7.55000019073486	24.2000007629395	1427.77502441406	22.1000003814697	34.9500007629395	10.625	190	11.5749998092651	140.600006103516	143	31	40.0250015258789	42.9000015258789	24.875	0	62.5750007629395	46.6500015258789
"2629533065"	10.6000003814697	8.125	6.75	27.375	1403.92504882812	29.0249996185303	41.2000007629395	12.4250001907349	175	14.4250001907349	146.300003051758	159	40	37	44.4500007629395	22.5499992370605	0	61.3499984741211	47.9249992370605
"2629533066"	10.9750003814697	8.55000019073486	6.77500009536743	26.7000007629395	1408.02502441406	26.2000007629395	38.2249984741211	15.3000001907349	169	14.625	140.5	152	42	38.2000007629395	44.0999984741211	23.7749996185303	0	58.9249992370605	46.0750007629395
"2629542418"	12.75	9.75	7.75	26.8250007629395	1308.25	25.2250003814697	37.375	13.0500001907349	197	20.4750003814697	220.949996948242	225	24	38.7750015258789	46.5499992370605	24.5499992370605	0	55.5499992370605	45.8499984741211
"2629544882"	11.8249998092651	9.125	7.32499980926514	24.0249996185303	1459.15002441406	19.8500003814697	37.0999984741211	5.90000009536743	200	12.25	126.75	145	12	39.0250015258789	41.9749984741211	23.8999996185303	0	66.5500030517578	52.2249984741211
"2629548214"	11.1999998092651	8.52499961853027	7.125	27.2749996185303	1392.125	27.7999992370605	40.4000015258789	11.1000003814697	189	14.0500001907349	142.899993896484	155	31	36.7999992370605	44.6500015258789	23.5499992370605	0	60.7750015258789	48.3250007629395
"2629548719"	11.5249996185303	8.85000038146973	7.22499990463257	29.3999996185303	1293.59997558594	34.0750007629395	41.2249984741211	11.4250001907349	200	21.2999992370605	228.675003051758	235	21	34.0750007629395	47.75	24.3500003814697	0	57	45.9500007629395
"2629550545"	12.9499998092651	9.875	7.875	27.0499992370605	1299.07495117188	26.3250007629395	38.4500007629395	17.3999996185303	179	19.9750003814697	199.649993896484	205	28	37.8499984741211	47.2249984741211	23.7749996185303	0	57.2249984741211	46.9749984741211
"2629555004"	11.3000001907349	8.75	7.09999990463257	28.6000003814697	1324.40002441406	31.6000003814697	40.6500015258789	14.4250001907349	200	18	207.800003051758	205	18	35.2999992370605	46.7750015258789	23.8999996185303	0	57.0250015258789	46.2249984741211
"2629555005"	11.75	9.10000038146973	7.32499980926514	24.25	1441.22497558594	20.7999992370605	38.25	8.32499980926514	183	11.1499996185303	119.224998474121	130	29	39.5250015258789	42.875	22.3250007629395	0	65.6750030517578	52.0750007629395
"2629555761"	13.3249998092651	10.125	8.32499980926514	24.0249996185303	1365.30004882812	19.7000007629395	33.4749984741211	11.1999998092651	200	15.8000001907349	169.899993896484	177	21	40.7750015258789	44.6500015258789	26.4500007629395	0	57.125	49.625
"2629556647"	12.4499998092651	9.64999961853027	8.125	29.5499992370605	1242.97497558594	34.6749992370605	38.125	19.3250007629395	181	45.75	308.350006103516	372	33	36.1749992370605	49.0250015258789	25.7749996185303	0	54.4749984741211	45.4500007629395
"2629559213"	10.9499998092651	8.5	6.75	26.0249996185303	1414.42504882812	23.5499992370605	41.3499984741211	14.4250001907349	196	15.3249998092651	143.5	161	30	36.75	44.0499992370605	22.4500007629395	0	61.125	49.625
"2629561017"	12.7749996185303	9.77499961853027	8.32499980926514	28.2250003814697	1256.57495117188	28.6749992370605	38	16.625	174	49.2249984741211	222.824996948242	364	36	35.8499984741211	48.5750007629395	25.6749992370605	0	55.4500007629395	44.0750007629395
"2629567533"	12.75	9.75	7.75	26.8250007629395	1308.25	25.2250003814697	37.375	13.0500001907349	197	20.4750003814697	220.949996948242	225	24	38.7750015258789	46.5499992370605	24.5499992370605	0	55.5499992370605	45.8499984741211
"2629568412"	13.125	9.92500019073486	8.52499961853027	27.1000003814697	1280.15002441406	25.0499992370605	35.9749984741211	13.5	185	21.625	256	244	31	36.4500007629395	47.2999992370605	27.125	0	54.7999992370605	45.75
"2629569841"	11.75	9.10000038146973	7.32499980926514	23.8999996185303	1453.47497558594	19.25	37.3499984741211	8.30000019073486	192	12.2250003814697	115.925003051758	137	21	40.5250015258789	42.4500007629395	22.4500007629395	0	64.9749984741211	51.875
